ID;GL_ITEM;GL_ITEM_NAME;BalanceInSQL;BalanceInPL;Difference;BalanceDate
23902;6000;Wages and salaries;-3019172,35;-3289172,35;270000;2016-07-18 00:00:00.000
23903;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-18 00:00:00.000
23904;6150;Other personnel expenses;-92180,86;-113430,86;21250;2016-07-18 00:00:00.000
23905;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-18 00:00:00.000
23906;6500;Room  maintenance costs and rental fees;-495797,17;-501045,66;5248,49;2016-07-18 00:00:00.000
23907;6600;Office operating costs;-139589,95;-155052,59;15462,64;2016-07-18 00:00:00.000
23908;6700;Administrative expenses;-497201,87;-497201,87;0;2016-07-18 00:00:00.000
23909;6870;Security expenses;0;-101500;101500;2016-07-18 00:00:00.000
23910;6900;Taxes on income and profit;-1974880,28;-1974880,28;0;2016-07-18 00:00:00.000
23911;6950;Other taxes;-61276,78;-61276,78;0;2016-07-18 00:00:00.000
23912;7010;Interest income banks;3542760,23;4687862,45;-1145102,22;2016-07-18 00:00:00.000
23913;7100;Interest income non-banks;6599463,49;6598211,94;1251,55;2016-07-18 00:00:00.000
23914;7210;Interest income floating rate securities;38490,44;46846,6;-8356,16;2016-07-18 00:00:00.000
23915;7300;Interest-related income;1437299,4;1437299,4;0;2016-07-18 00:00:00.000
23916;7500;Commission income documentary business;208882,25;206317,25;2565;2016-07-18 00:00:00.000
23917;7600;Commission income payments;1474621,15;1474621,15;0;2016-07-18 00:00:00.000
23918;7650;Other commission incomes;104490,88;104490,88;0;2016-07-18 00:00:00.000
23919;7700;Other operating income;61343,47;31329,14;30014,33;2016-07-18 00:00:00.000
23920;7850;Foreign exchange income;9864030,66;9864030,66;0;2016-07-18 00:00:00.000
23921;7870;Securities income;-101500;0;-101500;2016-07-18 00:00:00.000
23922;10;Cash box;-126,19;-126,19;0;2016-07-18 00:00:00.000
23923;2500;Intangible assets;-133189,24;-133189,24;0;2016-07-18 00:00:00.000
23924;2600;Fixed assets;-188429,23;-188429,23;0;2016-07-18 00:00:00.000
23925;2850;Accrued income;-711700,64;-711700,64;0;2016-07-18 00:00:00.000
23926;4110;Other liabilities;14500263,05;14516616,91;-16353,86;2016-07-18 00:00:00.000
23927;4200;Deferred income;70830,69;70830,69;0;2016-07-18 00:00:00.000
23928;4300;Provisions - taxes;0,02;0,02;0;2016-07-18 00:00:00.000
23929;4350;Provisions - other;425939,49;425939,49;0;2016-07-18 00:00:00.000
23930;5010;Interest payable banks;-9518374,13;-9527030,08;8655,95;2016-07-19 00:00:00.000
23931;5100;Interest payable non-banks;-55208,34;-55208,34;0;2016-07-19 00:00:00.000
23932;5500;Commission payable;-264181,88;-264181,88;0;2016-07-19 00:00:00.000
23933;6000;Wages and salaries;-3018788,6;-3288788,6;270000;2016-07-19 00:00:00.000
23934;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-19 00:00:00.000
23935;6150;Other personnel expenses;-92180,86;-113430,86;21250;2016-07-19 00:00:00.000
23936;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-19 00:00:00.000
23937;6500;Room  maintenance costs and rental fees;-503170,47;-508418,96;5248,49;2016-07-19 00:00:00.000
23938;6600;Office operating costs;-141188,28;-156650,92;15462,64;2016-07-19 00:00:00.000
23939;6700;Administrative expenses;-499644,15;-499644,15;0;2016-07-19 00:00:00.000
23940;6870;Security expenses;0;-101500;101500;2016-07-19 00:00:00.000
23941;6900;Taxes on income and profit;-1974880,28;-1974880,28;0;2016-07-19 00:00:00.000
23942;6950;Other taxes;-65605,74;-65605,74;0;2016-07-19 00:00:00.000
23943;7010;Interest income banks;3588662,85;4740572,99;-1151910,14;2016-07-19 00:00:00.000
23944;7100;Interest income non-banks;6626370,09;6625118,54;1251,55;2016-07-19 00:00:00.000
23945;7210;Interest income floating rate securities;38490,44;46983,59;-8493,15;2016-07-19 00:00:00.000
23946;7300;Interest-related income;1437305,86;1437305,86;0;2016-07-19 00:00:00.000
23947;7500;Commission income documentary business;209271,33;206696,84;2574,49;2016-07-19 00:00:00.000
23948;7600;Commission income payments;1483676,14;1483676,14;0;2016-07-19 00:00:00.000
23949;7650;Other commission incomes;104522,49;104522,49;0;2016-07-19 00:00:00.000
23950;7700;Other operating income;61343,85;31329,14;30014,71;2016-07-19 00:00:00.000
23951;7850;Foreign exchange income;9970929,98;9970929,98;0;2016-07-19 00:00:00.000
23952;7870;Securities income;-101500;0;-101500;2016-07-19 00:00:00.000
23953;10;Cash box;-126,19;-126,19;0;2016-07-19 00:00:00.000
23954;2500;Intangible assets;-133189,24;-133189,24;0;2016-07-19 00:00:00.000
23955;2600;Fixed assets;-188429,23;-188429,23;0;2016-07-19 00:00:00.000
23956;2850;Accrued income;-726203,73;-726203,73;0;2016-07-19 00:00:00.000
23957;4110;Other liabilities;14825703,78;14842194,63;-16490,85;2016-07-19 00:00:00.000
23958;4200;Deferred income;71010,6;71010,6;0;2016-07-19 00:00:00.000
23959;4300;Provisions - taxes;0,02;0,02;0;2016-07-19 00:00:00.000
23960;4350;Provisions - other;425939,49;425939,49;0;2016-07-19 00:00:00.000
23961;5010;Interest payable banks;-9603616,05;-9612408,99;8792,94;2016-07-20 00:00:00.000
23962;5100;Interest payable non-banks;-55208,34;-55208,34;0;2016-07-20 00:00:00.000
23963;5500;Commission payable;-264334,11;-264334,11;0;2016-07-20 00:00:00.000
23964;6000;Wages and salaries;-2450788,6;-2720788,6;270000;2016-07-20 00:00:00.000
23965;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-20 00:00:00.000
23966;6150;Other personnel expenses;-97104,22;-118354,22;21250;2016-07-20 00:00:00.000
23967;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-20 00:00:00.000
23968;6500;Room  maintenance costs and rental fees;-514533,4;-520134,04;5600,64;2016-07-20 00:00:00.000
23969;6600;Office operating costs;-141422,43;-156885,07;15462,64;2016-07-20 00:00:00.000
23970;6700;Administrative expenses;-505535,98;-505535,98;0;2016-07-20 00:00:00.000
23971;6870;Security expenses;0;-101500;101500;2016-07-20 00:00:00.000
23972;6900;Taxes on income and profit;-1974880,28;-1974880,28;0;2016-07-20 00:00:00.000
23973;6950;Other taxes;-68870,47;-68870,47;0;2016-07-20 00:00:00.000
23974;7010;Interest income banks;3634294,13;4793090,92;-1158796,79;2016-07-20 00:00:00.000
23975;7100;Interest income non-banks;6653450,75;6652199,2;1251,55;2016-07-20 00:00:00.000
23976;7210;Interest income floating rate securities;38490,44;47120,58;-8630,14;2016-07-20 00:00:00.000
23977;7300;Interest-related income;1437312,12;1437312,12;0;2016-07-20 00:00:00.000
23978;7500;Commission income documentary business;210147,46;210147,46;0;2016-07-20 00:00:00.000
23979;7600;Commission income payments;1494110,42;1494110,42;0;2016-07-20 00:00:00.000
23980;7650;Other commission incomes;104553,12;104553,12;0;2016-07-20 00:00:00.000
23981;7700;Other operating income;61494,43;31584,05;29910,38;2016-07-20 00:00:00.000
23982;7850;Foreign exchange income;10139257,58;10139257,58;0;2016-07-20 00:00:00.000
23983;7870;Securities income;-101500;0;-101500;2016-07-20 00:00:00.000
23984;10;Cash box;-126,19;-126,19;0;2016-07-20 00:00:00.000
23985;2500;Intangible assets;-133189,24;-133189,24;0;2016-07-20 00:00:00.000
23986;2600;Fixed assets;-188429,23;-188429,23;0;2016-07-20 00:00:00.000
23987;2850;Accrued income;-726246,83;-726246,83;0;2016-07-20 00:00:00.000
23988;4110;Other liabilities;14181300,04;14197927,88;-16627,84;2016-07-20 00:00:00.000
23989;4200;Deferred income;71184,94;71184,94;0;2016-07-20 00:00:00.000
23990;4300;Provisions - taxes;0,02;0,02;0;2016-07-20 00:00:00.000
23991;4350;Provisions - other;425939,49;425939,49;0;2016-07-20 00:00:00.000
23992;5010;Interest payable banks;-9683146,14;-9692076,06;8929,92;2016-07-21 00:00:00.000
23993;5100;Interest payable non-banks;-55208,34;-55208,34;0;2016-07-21 00:00:00.000
23994;5500;Commission payable;-264319,62;-264319,62;0;2016-07-21 00:00:00.000
23995;6000;Wages and salaries;-2450788,6;-2720788,6;270000;2016-07-21 00:00:00.000
23996;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-21 00:00:00.000
23997;6150;Other personnel expenses;-97104,22;-118354,22;21250;2016-07-21 00:00:00.000
23998;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-21 00:00:00.000
23999;6500;Room  maintenance costs and rental fees;-514533,4;-520134,04;5600,64;2016-07-21 00:00:00.000
24000;6600;Office operating costs;-141422,43;-156885,07;15462,64;2016-07-21 00:00:00.000
24001;6700;Administrative expenses;-505535,98;-505535,98;0;2016-07-21 00:00:00.000
24002;6870;Security expenses;0;-101500;101500;2016-07-21 00:00:00.000
24003;6900;Taxes on income and profit;-1974880,28;-1974880,28;0;2016-07-21 00:00:00.000
24004;6950;Other taxes;-68870,47;-68870,47;0;2016-07-21 00:00:00.000
24005;7010;Interest income banks;3676088;4840823,44;-1164735,44;2016-07-21 00:00:00.000
24006;7100;Interest income non-banks;6678893,13;6677641,58;1251,55;2016-07-21 00:00:00.000
24007;7210;Interest income floating rate securities;38490,44;47257,56;-8767,12;2016-07-21 00:00:00.000
24008;7300;Interest-related income;1437301,24;1437301,24;0;2016-07-21 00:00:00.000
24009;7500;Commission income documentary business;210504,17;210504,17;0;2016-07-21 00:00:00.000
24010;7600;Commission income payments;1504622,68;1504622,68;0;2016-07-21 00:00:00.000
24011;7650;Other commission incomes;104499,9;104499,9;0;2016-07-21 00:00:00.000
24012;7700;Other operating income;61494,01;31583,63;29910,38;2016-07-21 00:00:00.000
24013;7850;Foreign exchange income;10289904,39;10289904,39;0;2016-07-21 00:00:00.000
24014;7870;Securities income;-101500;0;-101500;2016-07-21 00:00:00.000
24015;10;Cash box;-126,19;-126,19;0;2016-07-21 00:00:00.000
24016;2500;Intangible assets;-133189,24;-133189,24;0;2016-07-21 00:00:00.000
24017;2600;Fixed assets;-188429,23;-188429,23;0;2016-07-21 00:00:00.000
24018;2850;Accrued income;-726171,94;-726171,94;0;2016-07-21 00:00:00.000
24019;4110;Other liabilities;12530383,9;12547148,72;-16764,82;2016-07-21 00:00:00.000
24020;4200;Deferred income;70882;70882;0;2016-07-21 00:00:00.000
24021;4300;Provisions - taxes;0,02;0,02;0;2016-07-21 00:00:00.000
24022;4350;Provisions - other;425939,49;425939,49;0;2016-07-21 00:00:00.000
24023;5010;Interest payable banks;-9954071,85;-9963412,73;9340,88;2016-07-22 00:00:00.000
24024;5100;Interest payable non-banks;-55208,34;-55208,34;0;2016-07-22 00:00:00.000
24025;5500;Commission payable;-264328,91;-264328,91;0;2016-07-22 00:00:00.000
24026;6000;Wages and salaries;-2450788,6;-2720788,6;270000;2016-07-22 00:00:00.000
24027;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-22 00:00:00.000
24028;6150;Other personnel expenses;-97104,22;-118354,22;21250;2016-07-22 00:00:00.000
24029;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-22 00:00:00.000
24030;6500;Room  maintenance costs and rental fees;-514533,4;-520134,04;5600,64;2016-07-22 00:00:00.000
24031;6600;Office operating costs;-141422,43;-156885,07;15462,64;2016-07-22 00:00:00.000
24032;6700;Administrative expenses;-505535,98;-505535,98;0;2016-07-22 00:00:00.000
24033;6870;Security expenses;0;-101500;101500;2016-07-22 00:00:00.000
24034;6900;Taxes on income and profit;-1974880,28;-1974880,28;0;2016-07-22 00:00:00.000
24035;6950;Other taxes;-68870,47;-68870,47;0;2016-07-22 00:00:00.000
24036;7010;Interest income banks;3804268,04;4988844,36;-1184576,32;2016-07-22 00:00:00.000
24037;7100;Interest income non-banks;6758339,01;6757087,46;1251,55;2016-07-22 00:00:00.000
24038;7210;Interest income floating rate securities;38490,44;47668,52;-9178,08;2016-07-22 00:00:00.000
24039;7300;Interest-related income;1437308,18;1437308,18;0;2016-07-22 00:00:00.000
24040;7500;Commission income documentary business;210746,66;210746,66;0;2016-07-22 00:00:00.000
24041;7600;Commission income payments;1515853,14;1515834,98;18,16;2016-07-22 00:00:00.000
24042;7650;Other commission incomes;104533,82;104533,82;0;2016-07-22 00:00:00.000
24043;7700;Other operating income;61569,24;31658,86;29910,38;2016-07-22 00:00:00.000
24044;7850;Foreign exchange income;10391622,48;10391622,48;0;2016-07-22 00:00:00.000
24045;7870;Securities income;-101500;0;-101500;2016-07-22 00:00:00.000
24046;10;Cash box;-126,19;-126,19;0;2016-07-22 00:00:00.000
24047;2500;Intangible assets;-133189,24;-133189,24;0;2016-07-22 00:00:00.000
24048;2600;Fixed assets;-188429,23;-188429,23;0;2016-07-22 00:00:00.000
24049;2850;Accrued income;-726219,67;-726219,67;0;2016-07-22 00:00:00.000
24050;4110;Other liabilities;12153177,01;12170352,79;-17175,78;2016-07-22 00:00:00.000
24051;4200;Deferred income;71075,07;71075,07;0;2016-07-22 00:00:00.000
24052;4300;Provisions - taxes;0,02;0,02;0;2016-07-22 00:00:00.000
24053;4350;Provisions - other;425939,49;425939,49;0;2016-07-22 00:00:00.000
24054;5010;Interest payable banks;-10051521,13;-10060998,99;9477,86;2016-07-25 00:00:00.000
24055;5100;Interest payable non-banks;-55208,34;-55208,34;0;2016-07-25 00:00:00.000
24056;5500;Commission payable;-264344,33;-264344,33;0;2016-07-25 00:00:00.000
24057;6000;Wages and salaries;-2450788,6;-2720788,6;270000;2016-07-25 00:00:00.000
24058;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-25 00:00:00.000
24059;6150;Other personnel expenses;-97515,87;-118765,87;21250;2016-07-25 00:00:00.000
24060;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-25 00:00:00.000
24061;6500;Room  maintenance costs and rental fees;-514558,68;-520159,32;5600,64;2016-07-25 00:00:00.000
24062;6600;Office operating costs;-142341,55;-157822,25;15480,7;2016-07-25 00:00:00.000
24063;6700;Administrative expenses;-507518,28;-507518,28;0;2016-07-25 00:00:00.000
24064;6870;Security expenses;0;-101500;101500;2016-07-25 00:00:00.000
24065;6900;Taxes on income and profit;-1974880,28;-1974880,28;0;2016-07-25 00:00:00.000
24066;6950;Other taxes;-69408,79;-69408,79;0;2016-07-25 00:00:00.000
24067;7010;Interest income banks;3845562;5037194,75;-1191632,75;2016-07-25 00:00:00.000
24068;7100;Interest income non-banks;6763714,17;6784228,3;-20514,13;2016-07-25 00:00:00.000
24069;7210;Interest income floating rate securities;38490,44;47805,51;-9315,07;2016-07-25 00:00:00.000
24070;7300;Interest-related income;1437317,48;1437317,48;0;2016-07-25 00:00:00.000
24071;7500;Commission income documentary business;212879,07;212879,07;0;2016-07-25 00:00:00.000
24072;7600;Commission income payments;1527337,42;1527300,96;36,46;2016-07-25 00:00:00.000
24073;7650;Other commission incomes;104579,34;104579,34;0;2016-07-25 00:00:00.000
24074;7700;Other operating income;61749,57;31839,19;29910,38;2016-07-25 00:00:00.000
24075;7850;Foreign exchange income;10470005,36;10470005,36;0;2016-07-25 00:00:00.000
24076;7870;Securities income;-101500;0;-101500;2016-07-25 00:00:00.000
24077;10;Cash box;-126,19;-126,19;0;2016-07-25 00:00:00.000
24078;2500;Intangible assets;-133189,24;-133189,24;0;2016-07-25 00:00:00.000
24079;2600;Fixed assets;-188429,23;-188429,23;0;2016-07-25 00:00:00.000
24080;2850;Accrued income;-704518,03;-726283,71;21765,68;2016-07-25 00:00:00.000
24081;4110;Other liabilities;12747126,3;12764439,07;-17312,77;2016-07-25 00:00:00.000
24082;4200;Deferred income;71334,14;71334,14;0;2016-07-25 00:00:00.000
24083;4300;Provisions - taxes;0,02;0,02;0;2016-07-25 00:00:00.000
24084;4350;Provisions - other;425939,49;425939,49;0;2016-07-25 00:00:00.000
24085;5010;Interest payable banks;-10140245,29;-10149860,14;9614,85;2016-07-26 00:00:00.000
24086;5100;Interest payable non-banks;-55208,34;-55208,34;0;2016-07-26 00:00:00.000
24087;5500;Commission payable;-264337,63;-264337,63;0;2016-07-26 00:00:00.000
24088;6000;Wages and salaries;-2450788,6;-2720788,6;270000;2016-07-26 00:00:00.000
24089;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-26 00:00:00.000
24090;6150;Other personnel expenses;-97515,87;-118765,87;21250;2016-07-26 00:00:00.000
24091;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-26 00:00:00.000
24092;6500;Room  maintenance costs and rental fees;-514558,68;-520159,32;5600,64;2016-07-26 00:00:00.000
24093;6600;Office operating costs;-142341,55;-157822,25;15480,7;2016-07-26 00:00:00.000
24094;6700;Administrative expenses;-507518,28;-507518,28;0;2016-07-26 00:00:00.000
24095;6870;Security expenses;0;-101500;101500;2016-07-26 00:00:00.000
24096;6900;Taxes on income and profit;-1974880,28;-1974880,28;0;2016-07-26 00:00:00.000
24097;6950;Other taxes;-69408,79;-69408,79;0;2016-07-26 00:00:00.000
24098;7010;Interest income banks;3883314,62;5081269,92;-1197955,3;2016-07-26 00:00:00.000
24099;7100;Interest income non-banks;6789736,73;6810250,14;-20513,41;2016-07-26 00:00:00.000
24100;7210;Interest income floating rate securities;38490,44;47942,49;-9452,05;2016-07-26 00:00:00.000
24101;7300;Interest-related income;1437312,36;1437312,36;0;2016-07-26 00:00:00.000
24102;7500;Commission income documentary business;213796,31;213796,31;0;2016-07-26 00:00:00.000
24103;7600;Commission income payments;1543303,18;1543303,18;0;2016-07-26 00:00:00.000
24104;7650;Other commission incomes;104554,26;104554,26;0;2016-07-26 00:00:00.000
24105;7700;Other operating income;61779,52;31869,14;29910,38;2016-07-26 00:00:00.000
24106;7850;Foreign exchange income;10622042,37;10622042,37;0;2016-07-26 00:00:00.000
24107;7870;Securities income;-101500;0;-101500;2016-07-26 00:00:00.000
24108;10;Cash box;-126,19;-126,19;0;2016-07-26 00:00:00.000
24109;2500;Intangible assets;-133189,24;-133189,24;0;2016-07-26 00:00:00.000
24110;2600;Fixed assets;-188429,23;-188429,23;0;2016-07-26 00:00:00.000
24111;2850;Accrued income;-704483,47;-726248,43;21764,96;2016-07-26 00:00:00.000
24112;4110;Other liabilities;17687536,08;17704985,83;-17449,75;2016-07-26 00:00:00.000
24113;4200;Deferred income;71191,42;71191,42;0;2016-07-26 00:00:00.000
24114;4300;Provisions - taxes;0,02;0,02;0;2016-07-26 00:00:00.000
24115;4350;Provisions - other;425939,49;425939,49;0;2016-07-26 00:00:00.000
24116;5010;Interest payable banks;-10228971,51;-10238723,35;9751,84;2016-07-27 00:00:00.000
24117;5100;Interest payable non-banks;-55208,34;-55208,34;0;2016-07-27 00:00:00.000
24118;5500;Commission payable;-264336,27;-264336,27;0;2016-07-27 00:00:00.000
24119;6000;Wages and salaries;-2450788,6;-2720788,6;270000;2016-07-27 00:00:00.000
24120;6100;Social contributions;-201958,73;-290599,14;88640,41;2016-07-27 00:00:00.000
24121;6150;Other personnel expenses;-97515,87;-118765,87;21250;2016-07-27 00:00:00.000
24122;6400;Depreciation of intangible and tangible assets;-81120,31;-81120,31;0;2016-07-27 00:00:00.000
24123;6500;Room  maintenance costs and rental fees;-514558,68;-520159,32;5600,64;2016-07-27 00:00:00.000
