ID	ClientType	BusinessType	Contract Type	ProductType	ClientNr	ContractClear	Counterparty/Issuer	StartDate	Next Event	Final Matu	Type	CURRENCY	Principal Amount/Value Balance(EUR Equ)	InterestRate	DaysToEventDate	MonthsToEventDate	MonthsToStartDate	YearsToStartDate	DaysToMaturity	DaysToMaturityFromStartDate	MonthsToMaturityFromStartDate	YearsToMaturityFromStartDate	RESTLAUFZEIT	EVENT	ProlongationNr	InterestEventCalc	InterestType	TOTAL_INTEREST	Year1_Interest	Year2_Interest	Year3_Interest	Year4_Interest	Year5_Interest
230	BANK	PREFINANCINGS	CLDD	FTBRDD	67821003	6,7811E+14	CCB JILIN BRANCH	2016-11-04 00:00:00.000	2017-01-23 00:00:00.000	2017-01-23 00:00:00.000	Assets	USD	-42777,2	1,47567	23	1	0	0	23	80	2	1	1	LIVE DATA	0	3M USD LIBOR	V	40,33	40,33	0	0	0	0
231	BANK	PREFINANCINGS	CLDD	FTBRDD	67820052	6,7811E+14	CCB SHANDONG BRANCH	2016-10-31 00:00:00.000	2017-01-24 00:00:00.000	2017-01-24 00:00:00.000	Assets	USD	-1783173,67	1,43733	24	1	0	0	24	85	3	1	1	LIVE DATA	0	3M USD LIBOR	V	1708,67	1708,67	0	0	0	0
232	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-21 00:00:00.000	2017-01-24 00:00:00.000	2017-01-24 00:00:00.000	Assets	USD	-22763,92	1,48067	24	1	0	0	24	95	3	1	1	LIVE DATA	0	3M USD LIBOR	V	22,47	22,47	0	0	0	0
233	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-31 00:00:00.000	2017-01-24 00:00:00.000	2017-01-24 00:00:00.000	Assets	USD	-312260,99	1,48733	24	1	0	0	24	85	3	1	1	LIVE DATA	0	3M USD LIBOR	V	309,62	309,62	0	0	0	0
234	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-12 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Assets	USD	-425783,93	1,47389	6	1	0	0	6	86	3	1	1	LIVE DATA	0	3M USD LIBOR	V	104,59	104,59	0	0	0	0
235	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-12 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Assets	USD	-748373,33	1,47389	6	1	0	0	6	86	3	1	1	LIVE DATA	0	3M USD LIBOR	V	183,84	183,84	0	0	0	0
236	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-11-04 00:00:00.000	2017-01-04 00:00:00.000	2017-01-04 00:00:00.000	Assets	USD	-225739,83	1,26556	4	1	0	0	4	61	2	1	1	LIVE DATA	0	1M USD LIBOR	V	31,74	31,74	0	0	0	0
237	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-08-18 00:00:00.000	2017-01-05 00:00:00.000	2017-01-05 00:00:00.000	Assets	USD	-408043,25	1,56347	5	1	0	0	5	140	5	1	1	LIVE DATA	0	6M USD LIBOR	V	88,61	88,61	0	0	0	0
238	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-12 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Assets	USD	-715789,62	1,47389	6	1	0	0	6	86	3	1	1	LIVE DATA	0	3M USD LIBOR	V	175,83	175,83	0	0	0	0
239	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-12 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Assets	USD	-1369150,56	1,42389	6	1	0	0	6	86	3	1	1	LIVE DATA	0	3M USD LIBOR	V	324,92	324,92	0	0	0	0
240	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-12 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Assets	USD	-1623694,01	1,42389	6	1	0	0	6	86	3	1	1	LIVE DATA	0	3M USD LIBOR	V	385,33	385,33	0	0	0	0
241	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-12 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Assets	USD	-393742,77	1,47389	6	1	0	0	6	86	3	1	1	LIVE DATA	0	3M USD LIBOR	V	96,72	96,72	0	0	0	0
242	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-14 00:00:00.000	2017-01-06 00:00:00.000	2017-01-06 00:00:00.000	Assets	USD	-443792,09	1,29194	6	1	0	0	6	53	2	1	1	LIVE DATA	0	1M USD LIBOR	V	95,56	95,56	0	0	0	0
243	BANK	PREFINANCINGS	CLDD	EALLC	67820078	6,7811E+14	CCB SHANXI BRANCH	2016-10-14 00:00:00.000	2017-01-09 00:00:00.000	2017-01-09 00:00:00.000	Assets	USD	-6181833,19	1,4775	9	1	0	0	9	87	3	1	1	LIVE DATA	0	3M USD LIBOR	V	2283,41	2283,41	0	0	0	0
244	BANK	PREFINANCINGS	CLDD	FTBRDD	67821003	6,7811E+14	CCB JILIN BRANCH	2016-10-12 00:00:00.000	2017-01-10 00:00:00.000	2017-01-10 00:00:00.000	Assets	USD	-85554,4	1,52389	10	1	0	0	10	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	36,22	36,22	0	0	0	0
245	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-12 00:00:00.000	2017-01-10 00:00:00.000	2017-01-10 00:00:00.000	Assets	USD	-635492,74	1,47389	10	1	0	0	10	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	260,18	260,18	0	0	0	0
246	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-13 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Assets	USD	-336223,09	1,4775	11	1	0	0	11	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	151,79	151,79	0	0	0	0
247	BANK	PREFINANCINGS	CLDD	FTBRDD	67821003	6,7811E+14	CCB JILIN BRANCH	2016-07-15 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Assets	USD	-248687,75	1,5801	11	1	0	0	11	180	6	1	1	LIVE DATA	0	6M USD LIBOR	V	120,07	120,07	0	0	0	0
248	BANK	PREFINANCINGS	CLDD	FTBRDD	67821003	6,7811E+14	CCB JILIN BRANCH	2016-07-15 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Assets	USD	-138894,97	1,5801	11	1	0	0	11	180	6	1	1	LIVE DATA	0	6M USD LIBOR	V	67,06	67,06	0	0	0	0
249	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-09-08 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Assets	USD	-520110,03	1,51026	11	1	0	0	11	125	4	1	1	LIVE DATA	0	3M USD LIBOR	V	240,01	240,01	0	0	0	0
250	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-08-18 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Assets	USD	-435198,6	1,5635	12	1	0	0	12	147	5	1	1	LIVE DATA	0	6M USD LIBOR	V	226,81	226,81	0	0	0	0
251	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-20 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Assets	USD	-7515438,11	1,38122	12	1	0	0	12	84	3	1	1	LIVE DATA	0	3M USD LIBOR	V	3460,16	3460,16	0	0	0	0
252	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-20 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Assets	USD	-701593,47	1,38122	12	1	0	0	12	84	3	1	1	LIVE DATA	0	3M USD LIBOR	V	323,02	323,02	0	0	0	0
253	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-20 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Assets	USD	-235547,76	1,38122	12	1	0	0	12	84	3	1	1	LIVE DATA	0	3M USD LIBOR	V	108,45	108,45	0	0	0	0
254	BANK	PREFINANCINGS	CLDD	FTBRDD	67821003	6,7811E+14	CCB JILIN BRANCH	2016-10-14 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Assets	USD	-180005,37	1,3775	12	1	0	0	12	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	82,65	82,65	0	0	0	0
255	BANK	PREFINANCINGS	CLDD	FTBRDD	67821003	6,7811E+14	CCB JILIN BRANCH	2016-10-14 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Assets	USD	-423020,47	1,3775	12	1	0	0	12	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	194,24	194,24	0	0	0	0
256	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-24 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-799229,06	1,38178	13	1	0	0	13	81	3	1	1	LIVE DATA	0	3M USD LIBOR	V	398,8	398,8	0	0	0	0
257	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-10-21 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-3438253,48	1,38067	13	1	0	0	13	84	3	1	1	LIVE DATA	0	3M USD LIBOR	V	1714,23	1714,23	0	0	0	0
258	BANK	FORFAITING + FACTORING THIRD PARTIES	CLDL	FORFTDL	67820300	6,7816E+14	HUA XIA BANK BEIJING	2016-12-27 00:00:00.000	2017-01-03 00:00:00.000	2017-01-03 00:00:00.000	Assets	EUR	-463680	1,569	3	1	0	0	3	7	1	1	1	LIVE DATA	0	1M EURIBOR	V	60,63	60,63	0	0	0	0
259	BANK	FORFAITING + FACTORING IC	CLDL	FORFTDL	67810000	6,7816E+14	CHINA CONSTRUCTION BANK H.O.	2016-12-27 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Assets	EUR	-264960	1,269	11	1	0	0	11	15	1	1	1	LIVE DATA	0	1M EURIBOR	V	102,74	102,74	0	0	0	0
260	BANK	FORFAITING + FACTORING THIRD PARTIES	CLDL	FORFTDL	67820254	6,7816E+14	CHINA CITIC BANK	2016-12-27 00:00:00.000	2017-01-11 00:00:00.000	2017-01-11 00:00:00.000	Assets	EUR	-342240	1,569	11	1	0	0	11	15	1	1	1	LIVE DATA	0	1M EURIBOR	V	164,08	164,08	0	0	0	0
261	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803635	6,7811E+14	HYTERA MOBILFUNK GMBH	2016-10-13 00:00:00.000	2017-01-13 00:00:00.000	2018-10-12 00:00:00.000	Assets	EUR	-3000000	2,85	13	1	0	0	650	729	24	2	1	LIVE DATA	0	6M EURIBOR	V	3087,5	3087,5	0	0	0	0
262	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803628	6,7811E+14	AMS AG	2016-07-13 00:00:00.000	2017-01-13 00:00:00.000	2021-07-13 00:00:00.000	Assets	EUR	-20000000	1,15	13	1	0	0	1655	1826	60	5	1	LIVE DATA	0	6M EURIBOR	V	8305,56	8305,56	0	0	0	0
263	BANK	FORFAITING + FACTORING THIRD PARTIES	CLDL	FORFTDL	67820181	6,7816E+14	AGRICULTURAL BANK OF CHINA	2016-12-12 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	EUR	-330484	1,338	13	1	0	0	13	32	1	1	1	LIVE DATA	0	1M EURIBOR	V	159,68	159,68	0	0	0	0
264	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803611	6,7811E+14	CHEMCHINA HK COMPANY LIMITED	2016-04-14 00:00:00.000	2017-01-16 00:00:00.000	2021-04-14 00:00:00.000	Assets	EUR	-9777777,78	2,15	16	1	0	0	1565	1826	60	5	1	LIVE DATA	0	6M EURIBOR	V	9343,21	9343,21	0	0	0	0
265	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803569	6,7811E+14	FUBA AUTOMOTIVE ELECTRONICS GMBH	2016-12-29 00:00:00.000	2017-01-16 00:00:00.000	2017-01-16 00:00:00.000	Assets	EUR	-970000	2	16	1	0	0	16	18	1	1	1	LIVE DATA	0	1M EURIBOR	V	862,22	862,22	0	0	0	0
266	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803615	6,7811E+14	STADA ARZNEIMITTEL AG	2016-04-26 00:00:00.000	2017-04-26 00:00:00.000	2021-04-26 00:00:00.000	Assets	EUR	-16000000	0,857	1577	52	0	0	1577	1826	60	5	4	LIVE DATA	0	6M EURIBOR	V	600661,78	600661,78	0	0	0	0
267	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803552	6,7811E+14	STEINHOFF EUROPE AG	2015-06-17 00:00:00.000	2017-01-17 00:00:00.000	2020-07-17 00:00:00.000	Assets	EUR	-20000000	1,25	17	1	0	0	1294	1857	61	5	1	LIVE DATA	0	6M EURIBOR	V	11805,56	11805,56	0	0	0	0
268	BANK	FORFAITING + FACTORING THIRD PARTIES	CLDL	FORFTDL	67820300	6,7816E+14	HUA XIA BANK BEIJING	2016-12-27 00:00:00.000	2017-01-17 00:00:00.000	2017-01-17 00:00:00.000	Assets	EUR	-463680	1,569	17	1	0	0	17	21	1	1	1	LIVE DATA	0	1M EURIBOR	V	343,55	343,55	0	0	0	0
269	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-20 00:00:00.000	2017-01-18 00:00:00.000	2017-01-18 00:00:00.000	Assets	EUR	-66900	0,3	18	1	0	0	18	90	3	1	1	LIVE DATA	0	3M EURIBOR	V	10,04	10,04	0	0	0	0
270	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-20 00:00:00.000	2017-01-18 00:00:00.000	2017-01-18 00:00:00.000	Assets	EUR	-74101,5	0,3	18	1	0	0	18	90	3	1	1	LIVE DATA	0	3M EURIBOR	V	11,12	11,12	0	0	0	0
271	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-20 00:00:00.000	2017-01-18 00:00:00.000	2017-01-18 00:00:00.000	Assets	EUR	-251211,58	0,3	18	1	0	0	18	90	3	1	1	LIVE DATA	0	3M EURIBOR	V	37,68	37,68	0	0	0	0
272	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803611	6,7811E+14	CHEMCHINA HK COMPANY LIMITED	2016-04-19 00:00:00.000	2017-01-19 00:00:00.000	2021-04-19 00:00:00.000	Assets	EUR	-10222222,22	2,15	19	1	0	0	1570	1826	60	5	1	LIVE DATA	0	6M EURIBOR	V	11599,38	11599,38	0	0	0	0
273	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803035	6,7811E+14	ZF FRIEDRICHSHAFEN AG	2015-01-20 00:00:00.000	2017-01-20 00:00:00.000	2018-01-22 00:00:00.000	Assets	EUR	-14000000	1,9	20	1	0	0	387	1098	36	3	1	LIVE DATA	0	6M EURIBOR	V	14777,78	14777,78	0	0	0	0
274	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803595	6,7811E+14	HEIDELBERGCEMENT AG	2016-01-20 00:00:00.000	2017-01-20 00:00:00.000	2022-01-20 00:00:00.000	Assets	EUR	-16000000	1,309	20	1	0	0	1846	2192	72	6	1	LIVE DATA	0	6M EURIBOR	V	11635,56	11635,56	0	0	0	0
275	BANK	MM TRANSACTIONS	DLD	LD	67820320	2003351	EXPORT-IMPORT BANK OF CHINA BJ	2016-10-20 00:00:00.000	2017-01-20 00:00:00.000	2017-01-20 00:00:00.000	Assets	EUR	-20000000	-0,3	20	1	0	0	20	92	3	1	1	LIVE DATA	0	3M EURIBOR	V	-3333,33	-3333,33	0	0	0	0
276	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803570	6,7811E+14	ORPEA SA,FRANCE	2015-07-21 00:00:00.000	2017-01-23 00:00:00.000	2020-07-21 00:00:00.000	Assets	EUR	-20000000	1,6	23	1	0	0	1298	1827	60	5	1	LIVE DATA	0	6M EURIBOR	V	20444,44	20444,44	0	0	0	0
277	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-27 00:00:00.000	2017-01-24 00:00:00.000	2017-01-24 00:00:00.000	Assets	EUR	-239411,87	0,3	24	1	0	0	24	89	3	1	1	LIVE DATA	0	3M EURIBOR	V	47,88	47,88	0	0	0	0
278	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-27 00:00:00.000	2017-01-24 00:00:00.000	2017-01-24 00:00:00.000	Assets	EUR	-90618,6	0,3	24	1	0	0	24	89	3	1	1	LIVE DATA	0	3M EURIBOR	V	18,12	18,12	0	0	0	0
279	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-27 00:00:00.000	2017-01-25 00:00:00.000	2017-01-25 00:00:00.000	Assets	EUR	-61949,44	0,3	25	1	0	0	25	90	3	1	1	LIVE DATA	0	3M EURIBOR	V	12,91	12,91	0	0	0	0
280	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67831048	6,7811E+14	BMW FINANCE N.V.	2016-01-26 00:00:00.000	2017-01-26 00:00:00.000	2021-01-26 00:00:00.000	Assets	EUR	-18000000	0,6	26	1	0	0	1487	1827	60	5	1	LIVE DATA	0	6M EURIBOR	V	7800	7800	0	0	0	0
281	BANK	FORFAITING + FACTORING IC	CLDL	FORFTDL	67810000	6,7816E+14	CHINA CONSTRUCTION BANK H.O.	2016-12-27 00:00:00.000	2017-01-26 00:00:00.000	2017-01-26 00:00:00.000	Assets	EUR	-264960	1,269	26	1	0	0	26	30	1	1	1	LIVE DATA	0	1M EURIBOR	V	242,84	242,84	0	0	0	0
282	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803629	6,7811E+14	SIXT SE	2016-07-28 00:00:00.000	2017-01-30 00:00:00.000	2021-07-28 00:00:00.000	Assets	EUR	-20000000	0,7	30	1	0	0	1670	1826	60	5	1	LIVE DATA	0	6M EURIBOR	V	11666,67	11666,67	0	0	0	0
283	BANK	BANKS TIME DEPOSITS - INTERGROUP - ABOVE 5 YEARS	DLD	DD	67820000	2003097	CHINA CONSTRUCTION BANK H.O.	2016-07-01 00:00:00.000	2017-01-02 00:00:00.000	2026-07-01 00:00:00.000	Liabilities	EUR	100000000	0,472	2	1	0	0	3469	3652	120	10	1	LIVE DATA	0	6M EURIBOR	V	-2622,22	-2622,22	0	0	0	0
284	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-31 00:00:00.000	2017-01-24 00:00:00.000	2017-01-24 00:00:00.000	Assets	USD	-889599,92	1,48733	24	1	0	0	24	85	3	1	1	LIVE DATA	0	3M USD LIBOR	V	882,09	882,09	0	0	0	0
285	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-27 00:00:00.000	2017-01-25 00:00:00.000	2017-01-25 00:00:00.000	Assets	USD	-408043,25	1,48567	25	1	0	0	25	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	420,98	420,98	0	0	0	0
286	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-27 00:00:00.000	2017-01-25 00:00:00.000	2017-01-25 00:00:00.000	Assets	USD	-10435,36	1,48567	25	1	0	0	25	90	3	1	1	LIVE DATA	0	3M USD LIBOR	V	10,77	10,77	0	0	0	0
287	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-08 00:00:00.000	2017-01-26 00:00:00.000	2017-01-26 00:00:00.000	Assets	USD	-735848,43	1,43261	26	1	0	0	26	79	2	1	1	LIVE DATA	0	3M USD LIBOR	V	761,35	761,35	0	0	0	0
288	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-11-04 00:00:00.000	2017-01-26 00:00:00.000	2017-01-26 00:00:00.000	Assets	USD	-135346,2	1,47567	26	1	0	0	26	83	2	1	1	LIVE DATA	0	3M USD LIBOR	V	144,25	144,25	0	0	0	0
289	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-12-27 00:00:00.000	2017-01-26 00:00:00.000	2017-01-26 00:00:00.000	Assets	USD	-156710,61	2,15611	26	1	0	0	26	30	1	1	1	LIVE DATA	0	1M USD LIBOR	V	244,03	244,03	0	0	0	0
290	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803596	6,7811E+14	AT & S AUSTRIA TECHNOLOGIE & SYSTEMTECHNIK AG	2016-02-04 00:00:00.000	2017-01-30 00:00:00.000	2020-10-28 00:00:00.000	Assets	USD	-9484966,33	2,49039	30	1	0	0	1397	1728	56	4	1	LIVE DATA	0	3M USD LIBOR	V	19684,39	19684,39	0	0	0	0
291	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-28 00:00:00.000	2017-03-28 00:00:00.000	2017-03-28 00:00:00.000	Assets	EUR	-237000	0,5	87	3	0	0	87	90	3	1	3	LIVE DATA	0	3M EURIBOR	V	286,38	286,38	0	0	0	0
292	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-28 00:00:00.000	2017-03-28 00:00:00.000	2017-03-28 00:00:00.000	Assets	EUR	-103499,13	0,5	87	3	0	0	87	90	3	1	3	LIVE DATA	0	3M EURIBOR	V	125,06	125,06	0	0	0	0
293	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-29 00:00:00.000	2017-03-29 00:00:00.000	2017-03-29 00:00:00.000	Assets	EUR	-265600	0,5	88	3	0	0	88	90	3	1	3	LIVE DATA	0	3M EURIBOR	V	324,62	324,62	0	0	0	0
294	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-29 00:00:00.000	2017-03-29 00:00:00.000	2017-03-29 00:00:00.000	Assets	EUR	-342000	0,5	88	3	0	0	88	90	3	1	3	LIVE DATA	0	3M EURIBOR	V	418	418	0	0	0	0
295	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-29 00:00:00.000	2017-03-29 00:00:00.000	2017-03-29 00:00:00.000	Assets	EUR	-64327,17	0,5	88	3	0	0	88	90	3	1	3	LIVE DATA	0	3M EURIBOR	V	78,62	78,62	0	0	0	0
296	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-29 00:00:00.000	2017-03-29 00:00:00.000	2017-03-29 00:00:00.000	Assets	EUR	-335750	0,5	88	3	0	0	88	90	3	1	3	LIVE DATA	0	3M EURIBOR	V	410,36	410,36	0	0	0	0
297	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67831269	6,7811E+14	KSM CASTINGS GROUP GMBH	2014-09-15 00:00:00.000	2017-03-30 00:00:00.000	2017-09-14 00:00:00.000	Assets	EUR	-24000000	0,85	89	3	0	0	257	1095	36	3	3	LIVE DATA	0	3M EURIBOR	V	50433,33	50433,33	0	0	0	0
298	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-28 00:00:00.000	2017-02-17 00:00:00.000	2017-02-17 00:00:00.000	Assets	USD	-139770,46	1,63706	48	2	0	0	48	81	3	1	2	LIVE DATA	0	3M USD LIBOR	V	305,08	305,08	0	0	0	0
299	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-28 00:00:00.000	2017-02-17 00:00:00.000	2017-02-17 00:00:00.000	Assets	USD	-687318,6	1,63706	48	2	0	0	48	81	3	1	2	LIVE DATA	0	3M USD LIBOR	V	1500,24	1500,24	0	0	0	0
300	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-28 00:00:00.000	2017-02-17 00:00:00.000	2017-02-17 00:00:00.000	Assets	USD	-384578,58	1,63706	48	2	0	0	48	81	3	1	2	LIVE DATA	0	3M USD LIBOR	V	839,44	839,44	0	0	0	0
301	BANK	BANKS TIME DEPOSITS - INTERGROUP - OVER 1 MONTH UNTIL 3 MONTHS	DLD	DD	67820000	2003354	CHINA CONSTRUCTION BANK H.O.	2016-10-20 00:00:00.000	2017-01-20 00:00:00.000	2017-01-20 00:00:00.000	Liabilities	USD	9484966,33	1,24	20	1	0	0	20	92	3	1	1	LIVE DATA	0	3M USD LIBOR	V	-6534,09	-6534,09	0	0	0	0
302	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803630	6,7811E+14	NORMA GROUP SE	2016-08-01 00:00:00.000	2017-02-01 00:00:00.000	2021-08-02 00:00:00.000	Assets	USD	-6165228,11	2,23594	32	2	0	0	1675	1827	60	5	2	LIVE DATA	0	3M USD LIBOR	V	12253,4	12253,4	0	0	0	0
303	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-13 00:00:00.000	2017-03-13 00:00:00.000	2017-03-13 00:00:00.000	Assets	USD	-1031508,6	2,0565	72	3	0	0	72	90	3	1	3	LIVE DATA	0	3M USD LIBOR	V	4242,59	4242,59	0	0	0	0
304	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-12-01 00:00:00.000	2017-03-13 00:00:00.000	2017-03-13 00:00:00.000	Assets	USD	-1547756,81	1,90134	72	3	0	0	72	102	3	1	3	LIVE DATA	0	3M USD LIBOR	V	5885,62	5885,62	0	0	0	0
305	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-11-21 00:00:00.000	2017-03-13 00:00:00.000	2017-03-13 00:00:00.000	Assets	USD	-63921,09	1,73244	72	3	0	0	72	112	4	1	3	LIVE DATA	0	3M USD LIBOR	V	221,48	221,48	0	0	0	0
306	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-13 00:00:00.000	2017-03-13 00:00:00.000	2017-03-13 00:00:00.000	Assets	USD	-15980,27	1,8635	72	3	0	0	72	151	5	1	3	LIVE DATA	0	6M USD LIBOR	V	59,56	59,56	0	0	0	0
